election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,normalized_option,models_run,model_core_agreement,model_agreed_dimension,model_agreed_direction,model_agreed_scorable,qwen_suggested_scorable,adjudication_status
1996.0,Trade,,2) Do you support broadening NAFTA to include other countries?,,,,,,unmapped,do you support broadening nafta to include other countries?,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Trade,,3) Do you support the General Agreement on Tariffs and Trade (GATT)?,,,,,,unmapped,do you support the general agreement on tariffs and trade (gatt)?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Trade,,4) Do you support the World Trade Organization (WTO)?,,,,,,unmapped,do you support the world trade organization (wto)?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Trade,,5) Do you support lifting the trade embargo imposed against Cuba?,,,,,,unmapped,do you support lifting the trade embargo imposed against cuba?,2.0,True,economic_ideology,-1.0,True,True,model_agreement_requires_rule
1996.0,Trade,,6) Do you support imposing tariffs on products imported from nations that maintain restrictive trade barriers on American products?,,,,,,unmapped,do you support imposing tariffs on products imported from nations that maintain restrictive trade barriers on american products?,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Trade,,"7) Should a nation's human rights record affect its ""most favored nation"" trading status with the United States?",,,,,,unmapped,"should a nation's human rights record affect its ""most favored nation"" trading status with the united states?",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,a) Provide tax credits for companies that move job-creating industries into areas with high unemployment.,,,,,,unmapped,provide tax credits for companies that move job-creating industries into areas with high unemployment.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,b) Increase funding for national job-training programs.,,,,,,unmapped,increase funding for national job-training programs.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,c) Increase funding for public works projects such as the repair of roads and bridges.,,,,,,unmapped,increase funding for public works projects such as the repair of roads and bridges.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,d) Eliminate government regulations of the private sector in order to encourage investment and economic expansion.,,,,,,unmapped,eliminate government regulations of the private sector in order to encourage investment and economic expansion.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,e) Establish enterprise zones in areas with large numbers of unemployed people.,,,,,,unmapped,establish enterprise zones in areas with large numbers of unemployed people.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,f) Overhaul the current unemployment system by focusing on training and education in skills needed in certain industries.,,,,,,unmapped,overhaul the current unemployment system by focusing on training and education in skills needed in certain industries.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,g) Eliminate any governmental programs designed to reduce unemployment.,,,,,,unmapped,eliminate any governmental programs designed to reduce unemployment.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,a) Strengthen child support collection procedures and increase penalties for parents who do not pay child support.,,,,,,unmapped,strengthen child support collection procedures and increase penalties for parents who do not pay child support.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,b) Impose a two-year limit on welfare benefits for recipients who are able to work.,,,,,,unmapped,impose a two-year limit on welfare benefits for recipients who are able to work.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,c) Require welfare recipients to accept some form of government-sponsored job after two years if unemployed in the private sector.,,,,,,unmapped,require welfare recipients to accept some form of government-sponsored job after two years if unemployed in the private sector.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,d) Require that unwed teenage mothers live with a parent or guardian (if possible) and attend school to receive benefits.,,,,,,unmapped,require that unwed teenage mothers live with a parent or guardian (if possible) and attend school to receive benefits.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,e) Limit the benefits given to single women if they have additional children while receiving welfare benefits.,,,,,,unmapped,limit the benefits given to single women if they have additional children while receiving welfare benefits.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,f) Provide child care services to welfare recipients who work or attend school.,,,,,,unmapped,provide child care services to welfare recipients who work or attend school.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,g) Provide rent or housing supplement vouchers for low-income families.,,,,,,unmapped,provide rent or housing supplement vouchers for low-income families.,2.0,False,,,,True,model_disagreement_requires_review
