item_id,election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidate_count,selected_response_count,priority
D9C04FE6728ABB91,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",f) Student loan credit,,,,,,unmapped,1,0,1
E4819AF67CA7AFE3,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",6) Other or expanded principles,,,,,,unmapped,1,0,1
41EF225AD05B920D,2008.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,b) Prohibit Political Action Committee (PAC) contributions to candidates for federal office.,,,,,,unmapped,1,0,1
10F305B47F11143E,2008.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,e) Support prohibiting ads containing candidates' name that are paid for by third parties from airing 60 days before a primary and 30 days before a general federal election.,,,,,,unmapped,1,0,1
4C18C8FAFB147512,2008.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,f) Support instant run-off voting (IRV).,,,,,,unmapped,1,0,1
DBE5EEF3D7575F14,2008.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,g) Support designating Election Day as a national holiday.,,,,,,unmapped,1,0,1
E4070E41D1615EF9,2008.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,j) Support a federal shield law to protect reporter-source privilege.,,,,,,unmapped,1,0,1
F2130E5D25E2D64B,2008.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,e) Reduce prison sentences for those who commit non-violent crimes.,,,,,,unmapped,1,0,1
6F1F40BE22406BA3,2008.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,h) Require that crimes based on sexual orientation be prosecuted as federal hate crimes.,,,,,,unmapped,1,0,1
438CC952E73E5D72,2008.0,Education Issues,Indicate which principles you support (if any) regarding education.,a) Support the federal government funding universal pre-K programs.,,,,,,unmapped,1,0,1
B87B6F45B34C4499,2008.0,Education Issues,Indicate which principles you support (if any) regarding education.,k) Eliminate all federal education standards and testing requirements for K-12 students (No Child Left Behind).,,,,,,unmapped,1,0,1
6E382AFE298EAF44,2008.0,Employment Issues,Indicate which principles you support (if any) regarding employment.,d) Increase the federal minimum wage.,,,,,,unmapped,1,0,1
12D66E5F4DCE2DAC,2008.0,Employment Issues,Indicate which principles you support (if any) regarding employment.,e) Support the right of workers to unionize.,,,,,,unmapped,1,0,1
CC8104D1FDC470C5,2008.0,Employment Issues,Indicate which principles you support (if any) regarding employment.,f) Eliminate all federal programs designed to reduce unemployment.,,,,,,unmapped,1,0,1
8343FC6D6BAB06A4,2008.0,Employment Issues,Indicate which principles you support (if any) regarding employment.,h) Include gender identity in federal anti-discrimination laws.,,,,,,unmapped,1,0,1
16F5CB5F036DC63A,2008.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,"d) Strengthen emission controls on all gasoline and diesel-powered engines, including cars, trucks, and sport utility vehicles.",,,,,,unmapped,1,0,1
6A21855D99A060CD,2008.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,"e) Strengthen fuel efficiency standards on all gasoline and diesel-powered engines, including cars, trucks, and sport utility vehicles.",,,,,,unmapped,1,0,1
557996224C23DDEB,2008.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,"j) Allow energy producers to trade pollution credits under ""cap and trade"" laws.",,,,,,unmapped,1,0,1
D54D41583EB7ED3B,2008.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,k) Support international mandatory emission targets to limit global warming.,,,,,,unmapped,1,0,1
E3A1F87B3F26B281,2008.0,Gun Issues,"Indicate which principles you support (if any) regarding guns.On (c) and (d), indicate what levels (#1-6) you support for the following categories.","b) Ban the sale, ownership or possession of handguns except by law enforcement and other government officials.",,,,,,unmapped,1,0,1
8FF14FC0817D43F2,2008.0,Health Issues,Indicate which principles you support (if any) regarding health.,"a) Implement a universal healthcare program to guarantee coverage to all Americans, regardless of income.",,,,,,unmapped,1,0,1
26F1EB7F688F0697,2008.0,Health Issues,Indicate which principles you support (if any) regarding health.,g) Providing healthcare is not a responsibility of the federal government.,,,,,,unmapped,1,0,1
614441FAAE5DD585,2008.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,a) Decrease the number of legal immigrants allowed into the country.,,,,,,unmapped,1,0,1
1B732C285616DA72,2008.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,e) Support amnesty for illegal immigrants already working in the United States.,,,,,,unmapped,1,0,1
82CC203090220048,2008.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,g) Illegal immigrants should be given a pathway to citizenship.,,,,,,unmapped,1,0,1
DD1DC04C91FD2C2F,2008.0,"International Aid, International Policy, and International Trade Issues",International AidIndicate which principles you support (if any) regarding international aid.International PolicyIndicate which principles you support (if any) regarding international policy.International TradeIndicate which principles you support (if any) regarding international trade.,d) Aid granted by the United States should be scaled back and eventually eliminated.,,,,,,unmapped,1,0,1
A6AEC5A8DB40A640,2008.0,"International Aid, International Policy, and International Trade Issues",International AidIndicate which principles you support (if any) regarding international aid.International PolicyIndicate which principles you support (if any) regarding international policy.International TradeIndicate which principles you support (if any) regarding international trade.,g) Discuss your proposals for Iraq.,,,,,,unmapped,1,0,1
37B33E32BB145AF4,2008.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,c) Decrease benefits paid to retirees.,,,,,,unmapped,1,0,1
E2EC26D26190068C,2008.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,e) Raise the retirement age for individual eligibility to receive full Social Security benefits.,,,,,,unmapped,1,0,1
3406E6C1FDEBE0E7,2008.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,c) Support housing assistance for welfare recipients.,,,,,,unmapped,1,0,1
FBC18D4D44418B93,2008.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,d) Abolish all federal welfare programs.,,,,,,unmapped,1,0,1
7018137B6A9E1B80,2008.0,Legislative Priorities,,"Please explain in a total of 100 words or less, your top two or three priorities if elected. If they require additional funding for implementation, please explain how you would obtain this funding.",,,,,,unmapped,1,0,1
56E12132D9451525,2014.0,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,f) Other or expanded principles:,,,,,,unmapped,1,0,1
F4885FB7E24DABE7,2016.0,National Security,,Should the U.S use military force in order to prevent governments hostile to the United States from possessing a nuclear weapon?,,,,,,unmapped,1,0,1
79B98B8C3294E969,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,m) Other or expanded categories,,,,,,unmapped,1,0,1
