election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"d) Require drug testing for federal employees in sensitive positions (Air Traffic Control, National Park Police, Secret Service, etc.).",,,,,,unmapped
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"e) Strengthen current laws dealing with non-controlled substances, including inhalants and commercially available pills.",,,,,,unmapped
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,f) Increase funding of federally-sponsored drug education and drug treatment programs.,,,,,,unmapped
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,g) Decriminalize the possession and private use of marijuana.,,,,,,unmapped
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,h) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,a) Further limit the number of immigrants allowed into the country.,,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"b) Prohibit states from passing laws that deny human services (medical care, education) to illegal immigrants or their children.",,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,c) Ease citizenship requirements in order to make it easier for immigrants to become United States citizens.,,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,d) Establish English as the official and recognized language of the United States.,,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,e) Provide extra federal aid to states with higher numbers of immigrants for necessary medical and social services.,,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"f) Restrict the eligibility of legal immigrants for certain social programs (i.e. AFDC, HUD housing, food stamps, etc.).",,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"g) Children of illegal immigrants, born in the United States, should not automatically receive US citizenship.",,,,,,unmapped
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,h) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Line Item Veto,,Should the President be allowed to veto certain items of legislation while signing spending or tax bills into law?,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,a) Provide tax incentives for companies to hire and train homeless people who want to work.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,b) Increase funding of homeless shelters and low income housing projects.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,c) Increase funding of programs that help alcoholics and drug addicts recover and find steady work.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,d) Increase the minimum wage.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,e) Provide homeless families with apartment vouchers they can use to supplement the cost of an apartment.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,f) Provide government jobs for those who wish to work and cannot find a job in the private sector.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,g) Increase the income tax deduction on individual contributions made to charities that help the poor and homeless.,,,,,,unmapped
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,h) Implement enterprise zones in communities with high unemployment.,,,,,,unmapped
